"","X","SampleID","day","month","year","Time","Area","Site","Plot","Depth_cm","date","ICP","concentration"
"1242",1242,"PhIr2022-159",8,"August",2022,"11:38","acidic tundra","Dry",3,20,"2022-08-08","Ca_ug_mL",4.63
"1243",1243,"PhIr2022-159",8,"August",2022,"11:38","acidic tundra","Dry",3,20,"2022-08-08","Fe_ug_mL",0.56
"1244",1244,"PhIr2022-159",8,"August",2022,"11:38","acidic tundra","Dry",3,20,"2022-08-08","K_ug_mL",0.11
"1245",1245,"PhIr2022-159",8,"August",2022,"11:38","acidic tundra","Dry",3,20,"2022-08-08","Mg_ug_mL",0.86
"1246",1246,"PhIr2022-159",8,"August",2022,"11:38","acidic tundra","Dry",3,20,"2022-08-08","Mn_ug_mL",0.04
"1247",1247,"PhIr2022-159",8,"August",2022,"11:38","acidic tundra","Dry",3,20,"2022-08-08","Na_ug_mL",0.19
"1248",1248,"PhIr2022-159",8,"August",2022,"11:38","acidic tundra","Dry",3,20,"2022-08-08","P_ug_mL",0.01
"1249",1249,"PhIr2022-160",8,"August",2022,"12:01","acidic tundra","Mesic",1,0,"2022-08-08","Al_ug_mL",0.24
"1250",1250,"PhIr2022-160",8,"August",2022,"12:01","acidic tundra","Mesic",1,0,"2022-08-08","Ca_ug_mL",2.43
"1251",1251,"PhIr2022-160",8,"August",2022,"12:01","acidic tundra","Mesic",1,0,"2022-08-08","Fe_ug_mL",0.13
"1252",1252,"PhIr2022-160",8,"August",2022,"12:01","acidic tundra","Mesic",1,0,"2022-08-08","K_ug_mL",0.26
"1253",1253,"PhIr2022-160",8,"August",2022,"12:01","acidic tundra","Mesic",1,0,"2022-08-08","Mg_ug_mL",0.63
"1254",1254,"PhIr2022-160",8,"August",2022,"12:01","acidic tundra","Mesic",1,0,"2022-08-08","Mn_ug_mL",0.02
"1255",1255,"PhIr2022-160",8,"August",2022,"12:01","acidic tundra","Mesic",1,0,"2022-08-08","Na_ug_mL",0.2
"1256",1256,"PhIr2022-160",8,"August",2022,"12:01","acidic tundra","Mesic",1,0,"2022-08-08","P_ug_mL",0.01
"1257",1257,"PhIr2022-161",8,"August",2022,"12:26","acidic tundra","Mesic",1,10,"2022-08-08","Al_ug_mL",0.23
"1258",1258,"PhIr2022-161",8,"August",2022,"12:26","acidic tundra","Mesic",1,10,"2022-08-08","Ca_ug_mL",2.14
"1259",1259,"PhIr2022-161",8,"August",2022,"12:26","acidic tundra","Mesic",1,10,"2022-08-08","Fe_ug_mL",0.15
"1260",1260,"PhIr2022-161",8,"August",2022,"12:26","acidic tundra","Mesic",1,10,"2022-08-08","K_ug_mL",0.21
"1261",1261,"PhIr2022-161",8,"August",2022,"12:26","acidic tundra","Mesic",1,10,"2022-08-08","Mg_ug_mL",0.55
"1262",1262,"PhIr2022-161",8,"August",2022,"12:26","acidic tundra","Mesic",1,10,"2022-08-08","Mn_ug_mL",0.05
"1263",1263,"PhIr2022-161",8,"August",2022,"12:26","acidic tundra","Mesic",1,10,"2022-08-08","Na_ug_mL",0.17
"1264",1264,"PhIr2022-161",8,"August",2022,"12:26","acidic tundra","Mesic",1,10,"2022-08-08","P_ug_mL",0.005
"1265",1265,"PhIr2022-162",8,"August",2022,"12:50","acidic tundra","Mesic",1,20,"2022-08-08","Al_ug_mL",0.27
"1266",1266,"PhIr2022-162",8,"August",2022,"12:50","acidic tundra","Mesic",1,20,"2022-08-08","Ca_ug_mL",2.54
"1267",1267,"PhIr2022-162",8,"August",2022,"12:50","acidic tundra","Mesic",1,20,"2022-08-08","Fe_ug_mL",0.3
"1268",1268,"PhIr2022-162",8,"August",2022,"12:50","acidic tundra","Mesic",1,20,"2022-08-08","K_ug_mL",0.11
"1269",1269,"PhIr2022-162",8,"August",2022,"12:50","acidic tundra","Mesic",1,20,"2022-08-08","Mg_ug_mL",0.64
"1270",1270,"PhIr2022-162",8,"August",2022,"12:50","acidic tundra","Mesic",1,20,"2022-08-08","Mn_ug_mL",0.24
"1271",1271,"PhIr2022-162",8,"August",2022,"12:50","acidic tundra","Mesic",1,20,"2022-08-08","Na_ug_mL",0.19
"1272",1272,"PhIr2022-162",8,"August",2022,"12:50","acidic tundra","Mesic",1,20,"2022-08-08","P_ug_mL",0.005
"1273",1273,"PhIr2022-163",8,"August",2022,"13:00","acidic tundra","Mesic",1,40,"2022-08-08","Al_ug_mL",0.3
"1274",1274,"PhIr2022-163",8,"August",2022,"13:00","acidic tundra","Mesic",1,40,"2022-08-08","Ca_ug_mL",2.7
"1275",1275,"PhIr2022-163",8,"August",2022,"13:00","acidic tundra","Mesic",1,40,"2022-08-08","Fe_ug_mL",0.33
"1276",1276,"PhIr2022-163",8,"August",2022,"13:00","acidic tundra","Mesic",1,40,"2022-08-08","K_ug_mL",0.16
"1277",1277,"PhIr2022-163",8,"August",2022,"13:00","acidic tundra","Mesic",1,40,"2022-08-08","Mg_ug_mL",0.67
"1278",1278,"PhIr2022-163",8,"August",2022,"13:00","acidic tundra","Mesic",1,40,"2022-08-08","Mn_ug_mL",0.21
"1279",1279,"PhIr2022-163",8,"August",2022,"13:00","acidic tundra","Mesic",1,40,"2022-08-08","Na_ug_mL",0.27
"1280",1280,"PhIr2022-163",8,"August",2022,"13:00","acidic tundra","Mesic",1,40,"2022-08-08","P_ug_mL",0.01
"1281",1281,"PhIr2022-164",8,"August",2022,"13:05","acidic tundra","Mesic",2,10,"2022-08-08","Al_ug_mL",0.43
"1282",1282,"PhIr2022-164",8,"August",2022,"13:05","acidic tundra","Mesic",2,10,"2022-08-08","Ca_ug_mL",2.75
"1283",1283,"PhIr2022-164",8,"August",2022,"13:05","acidic tundra","Mesic",2,10,"2022-08-08","Fe_ug_mL",0.47
"1284",1284,"PhIr2022-164",8,"August",2022,"13:05","acidic tundra","Mesic",2,10,"2022-08-08","K_ug_mL",0.37
"1285",1285,"PhIr2022-164",8,"August",2022,"13:05","acidic tundra","Mesic",2,10,"2022-08-08","Mg_ug_mL",0.62
"1286",1286,"PhIr2022-164",8,"August",2022,"13:05","acidic tundra","Mesic",2,10,"2022-08-08","Mn_ug_mL",0.26
"1287",1287,"PhIr2022-164",8,"August",2022,"13:05","acidic tundra","Mesic",2,10,"2022-08-08","Na_ug_mL",0.33
"1288",1288,"PhIr2022-164",8,"August",2022,"13:05","acidic tundra","Mesic",2,10,"2022-08-08","P_ug_mL",0.01
"1289",1289,"PhIr2022-165",8,"August",2022,"13:42","acidic tundra","Hydric",1,0,"2022-08-08","Al_ug_mL",0.29
"1290",1290,"PhIr2022-165",8,"August",2022,"13:42","acidic tundra","Hydric",1,0,"2022-08-08","Ca_ug_mL",2.16
"1291",1291,"PhIr2022-165",8,"August",2022,"13:42","acidic tundra","Hydric",1,0,"2022-08-08","Fe_ug_mL",0.26
"1292",1292,"PhIr2022-165",8,"August",2022,"13:42","acidic tundra","Hydric",1,0,"2022-08-08","K_ug_mL",0.09
"1293",1293,"PhIr2022-165",8,"August",2022,"13:42","acidic tundra","Hydric",1,0,"2022-08-08","Mg_ug_mL",0.55
"1294",1294,"PhIr2022-165",8,"August",2022,"13:42","acidic tundra","Hydric",1,0,"2022-08-08","Mn_ug_mL",0.16
"1295",1295,"PhIr2022-165",8,"August",2022,"13:42","acidic tundra","Hydric",1,0,"2022-08-08","Na_ug_mL",0.19
"1296",1296,"PhIr2022-165",8,"August",2022,"13:42","acidic tundra","Hydric",1,0,"2022-08-08","P_ug_mL",0.005
"1297",1297,"PhIr2022-166",8,"August",2022,"13:41","acidic tundra","Hydric",1,10,"2022-08-08","Al_ug_mL",0.55
"1298",1298,"PhIr2022-166",8,"August",2022,"13:41","acidic tundra","Hydric",1,10,"2022-08-08","Ca_ug_mL",2.2
"1299",1299,"PhIr2022-166",8,"August",2022,"13:41","acidic tundra","Hydric",1,10,"2022-08-08","Fe_ug_mL",5.93
"1300",1300,"PhIr2022-166",8,"August",2022,"13:41","acidic tundra","Hydric",1,10,"2022-08-08","K_ug_mL",0.08
"1301",1301,"PhIr2022-166",8,"August",2022,"13:41","acidic tundra","Hydric",1,10,"2022-08-08","Mg_ug_mL",0.58
"1302",1302,"PhIr2022-166",8,"August",2022,"13:41","acidic tundra","Hydric",1,10,"2022-08-08","Mn_ug_mL",0.28
"1303",1303,"PhIr2022-166",8,"August",2022,"13:41","acidic tundra","Hydric",1,10,"2022-08-08","Na_ug_mL",0.15
"1304",1304,"PhIr2022-166",8,"August",2022,"13:41","acidic tundra","Hydric",1,10,"2022-08-08","P_ug_mL",0.01
"1305",1305,"PhIr2022-167",8,"August",2022,"13:49","acidic tundra","Hydric",1,20,"2022-08-08","Al_ug_mL",0.39
"1306",1306,"PhIr2022-167",8,"August",2022,"13:49","acidic tundra","Hydric",1,20,"2022-08-08","Ca_ug_mL",1.52
"1307",1307,"PhIr2022-167",8,"August",2022,"13:49","acidic tundra","Hydric",1,20,"2022-08-08","Fe_ug_mL",3.95
"1308",1308,"PhIr2022-167",8,"August",2022,"13:49","acidic tundra","Hydric",1,20,"2022-08-08","K_ug_mL",0.03
"1309",1309,"PhIr2022-167",8,"August",2022,"13:49","acidic tundra","Hydric",1,20,"2022-08-08","Mg_ug_mL",0.42
"1310",1310,"PhIr2022-167",8,"August",2022,"13:49","acidic tundra","Hydric",1,20,"2022-08-08","Mn_ug_mL",0.12
"1311",1311,"PhIr2022-167",8,"August",2022,"13:49","acidic tundra","Hydric",1,20,"2022-08-08","Na_ug_mL",0.21
"1312",1312,"PhIr2022-167",8,"August",2022,"13:49","acidic tundra","Hydric",1,20,"2022-08-08","P_ug_mL",0.01
"1313",1313,"PhIr2022-168",8,"August",2022,"13:32","acidic tundra","Hydric",2,0,"2022-08-08","Al_ug_mL",0.31
"1314",1314,"PhIr2022-168",8,"August",2022,"13:32","acidic tundra","Hydric",2,0,"2022-08-08","Ca_ug_mL",3.62
"1315",1315,"PhIr2022-168",8,"August",2022,"13:32","acidic tundra","Hydric",2,0,"2022-08-08","Fe_ug_mL",0.17
"1316",1316,"PhIr2022-168",8,"August",2022,"13:32","acidic tundra","Hydric",2,0,"2022-08-08","K_ug_mL",0.27
"1317",1317,"PhIr2022-168",8,"August",2022,"13:32","acidic tundra","Hydric",2,0,"2022-08-08","Mg_ug_mL",0.66
"1318",1318,"PhIr2022-168",8,"August",2022,"13:32","acidic tundra","Hydric",2,0,"2022-08-08","Mn_ug_mL",0.07
"1319",1319,"PhIr2022-168",8,"August",2022,"13:32","acidic tundra","Hydric",2,0,"2022-08-08","Na_ug_mL",0.29
"1320",1320,"PhIr2022-168",8,"August",2022,"13:32","acidic tundra","Hydric",2,0,"2022-08-08","P_ug_mL",0.01
"1321",1321,"PhIr2022-169",8,"August",2022,"13:53","acidic tundra","Hydric",2,10,"2022-08-08","Al_ug_mL",0.54
"1322",1322,"PhIr2022-169",8,"August",2022,"13:53","acidic tundra","Hydric",2,10,"2022-08-08","Ca_ug_mL",8.82
"1323",1323,"PhIr2022-169",8,"August",2022,"13:53","acidic tundra","Hydric",2,10,"2022-08-08","Fe_ug_mL",11.4
"1324",1324,"PhIr2022-169",8,"August",2022,"13:53","acidic tundra","Hydric",2,10,"2022-08-08","K_ug_mL",0.34
"1325",1325,"PhIr2022-169",8,"August",2022,"13:53","acidic tundra","Hydric",2,10,"2022-08-08","Mg_ug_mL",1.76
"1326",1326,"PhIr2022-169",8,"August",2022,"13:53","acidic tundra","Hydric",2,10,"2022-08-08","Mn_ug_mL",1.2
"1327",1327,"PhIr2022-169",8,"August",2022,"13:53","acidic tundra","Hydric",2,10,"2022-08-08","Na_ug_mL",0.23
"1328",1328,"PhIr2022-169",8,"August",2022,"13:53","acidic tundra","Hydric",2,10,"2022-08-08","P_ug_mL",0.02
"1329",1329,"PhIr2022-170",8,"August",2022,"13:27","acidic tundra","Hydric",2,20,"2022-08-08","Al_ug_mL",0.4
"1330",1330,"PhIr2022-170",8,"August",2022,"13:27","acidic tundra","Hydric",2,20,"2022-08-08","Ca_ug_mL",3.75
"1331",1331,"PhIr2022-170",8,"August",2022,"13:27","acidic tundra","Hydric",2,20,"2022-08-08","Fe_ug_mL",1.92
"1332",1332,"PhIr2022-170",8,"August",2022,"13:27","acidic tundra","Hydric",2,20,"2022-08-08","K_ug_mL",0.12
"1333",1333,"PhIr2022-170",8,"August",2022,"13:27","acidic tundra","Hydric",2,20,"2022-08-08","Mg_ug_mL",0.72
"1334",1334,"PhIr2022-170",8,"August",2022,"13:27","acidic tundra","Hydric",2,20,"2022-08-08","Mn_ug_mL",0.97
"1335",1335,"PhIr2022-170",8,"August",2022,"13:27","acidic tundra","Hydric",2,20,"2022-08-08","Na_ug_mL",0.31
"1336",1336,"PhIr2022-170",8,"August",2022,"13:27","acidic tundra","Hydric",2,20,"2022-08-08","P_ug_mL",0.005
"1337",1337,"PhIr2022-171",8,"August",2022,"14:05","acidic tundra","Hydric",3,0,"2022-08-08","Al_ug_mL",0.26
"1338",1338,"PhIr2022-171",8,"August",2022,"14:05","acidic tundra","Hydric",3,0,"2022-08-08","Ca_ug_mL",4.1
"1339",1339,"PhIr2022-171",8,"August",2022,"14:05","acidic tundra","Hydric",3,0,"2022-08-08","Fe_ug_mL",0.24
"1340",1340,"PhIr2022-171",8,"August",2022,"14:05","acidic tundra","Hydric",3,0,"2022-08-08","K_ug_mL",0.53
"1341",1341,"PhIr2022-171",8,"August",2022,"14:05","acidic tundra","Hydric",3,0,"2022-08-08","Mg_ug_mL",1
"1342",1342,"PhIr2022-171",8,"August",2022,"14:05","acidic tundra","Hydric",3,0,"2022-08-08","Mn_ug_mL",1.32
"1343",1343,"PhIr2022-171",8,"August",2022,"14:05","acidic tundra","Hydric",3,0,"2022-08-08","Na_ug_mL",0.2
"1344",1344,"PhIr2022-171",8,"August",2022,"14:05","acidic tundra","Hydric",3,0,"2022-08-08","P_ug_mL",0.01
"1345",1345,"PhIr2022-172",8,"August",2022,"14:02","acidic tundra","Hydric",3,10,"2022-08-08","Al_ug_mL",0.79
"1346",1346,"PhIr2022-172",8,"August",2022,"14:02","acidic tundra","Hydric",3,10,"2022-08-08","Ca_ug_mL",21.2
"1347",1347,"PhIr2022-172",8,"August",2022,"14:02","acidic tundra","Hydric",3,10,"2022-08-08","Fe_ug_mL",66.2
"1348",1348,"PhIr2022-172",8,"August",2022,"14:02","acidic tundra","Hydric",3,10,"2022-08-08","K_ug_mL",0.75
"1349",1349,"PhIr2022-172",8,"August",2022,"14:02","acidic tundra","Hydric",3,10,"2022-08-08","Mg_ug_mL",4.22
"1350",1350,"PhIr2022-172",8,"August",2022,"14:02","acidic tundra","Hydric",3,10,"2022-08-08","Mn_ug_mL",51.2
"1351",1351,"PhIr2022-172",8,"August",2022,"14:02","acidic tundra","Hydric",3,10,"2022-08-08","Na_ug_mL",0.34
"1352",1352,"PhIr2022-172",8,"August",2022,"14:02","acidic tundra","Hydric",3,10,"2022-08-08","P_ug_mL",0.005
"1353",1353,"PhIr2022-173",8,"August",2022,"13:33","acidic tundra","Hydric",3,20,"2022-08-08","Al_ug_mL",0.48
"1354",1354,"PhIr2022-173",8,"August",2022,"13:33","acidic tundra","Hydric",3,20,"2022-08-08","Ca_ug_mL",4.31
"1355",1355,"PhIr2022-173",8,"August",2022,"13:33","acidic tundra","Hydric",3,20,"2022-08-08","Fe_ug_mL",22.5
"1356",1356,"PhIr2022-173",8,"August",2022,"13:33","acidic tundra","Hydric",3,20,"2022-08-08","K_ug_mL",0.17
"1357",1357,"PhIr2022-173",8,"August",2022,"13:33","acidic tundra","Hydric",3,20,"2022-08-08","Mg_ug_mL",1.15
"1358",1358,"PhIr2022-173",8,"August",2022,"13:33","acidic tundra","Hydric",3,20,"2022-08-08","Mn_ug_mL",1.39
"1359",1359,"PhIr2022-173",8,"August",2022,"13:33","acidic tundra","Hydric",3,20,"2022-08-08","Na_ug_mL",0.38
"1360",1360,"PhIr2022-173",8,"August",2022,"13:33","acidic tundra","Hydric",3,20,"2022-08-08","P_ug_mL",0.01
"1361",1361,"PhIr2022-176",15,"September",2022,"17:10","acidic tundra","Mesic",1,10,"2022-09-15","Al_ug_mL",0.42
"1362",1362,"PhIr2022-176",15,"September",2022,"17:10","acidic tundra","Mesic",1,10,"2022-09-15","Ca_ug_mL",4.65
"1363",1363,"PhIr2022-176",15,"September",2022,"17:10","acidic tundra","Mesic",1,10,"2022-09-15","Fe_ug_mL",3.34
"1364",1364,"PhIr2022-176",15,"September",2022,"17:10","acidic tundra","Mesic",1,10,"2022-09-15","K_ug_mL",0.37
"1365",1365,"PhIr2022-176",15,"September",2022,"17:10","acidic tundra","Mesic",1,10,"2022-09-15","Mg_ug_mL",0.77
"1366",1366,"PhIr2022-176",15,"September",2022,"17:10","acidic tundra","Mesic",1,10,"2022-09-15","Mn_ug_mL",1.77
"1367",1367,"PhIr2022-176",15,"September",2022,"17:10","acidic tundra","Mesic",1,10,"2022-09-15","Na_ug_mL",0.34
"1368",1368,"PhIr2022-176",15,"September",2022,"17:10","acidic tundra","Mesic",1,10,"2022-09-15","P_ug_mL",0.01
"1369",1369,"PhIr2022-1",27,"June",2022,"14:46","acidic tundra","Dry",1,10,"2022-06-27","Al_ug_mL",20.5
"1370",1370,"PhIr2022-1",27,"June",2022,"14:46","acidic tundra","Dry",1,10,"2022-06-27","Ca_ug_mL",119.4
"1371",1371,"PhIr2022-1",27,"June",2022,"14:46","acidic tundra","Dry",1,10,"2022-06-27","Fe_ug_mL",8.6
"1372",1372,"PhIr2022-1",27,"June",2022,"14:46","acidic tundra","Dry",1,10,"2022-06-27","K_ug_mL",26.9
"1373",1373,"PhIr2022-1",27,"June",2022,"14:46","acidic tundra","Dry",1,10,"2022-06-27","Mg_ug_mL",13.8
"1374",1374,"PhIr2022-1",27,"June",2022,"14:46","acidic tundra","Dry",1,10,"2022-06-27","Mn_ug_mL",4.9
"1375",1375,"PhIr2022-1",27,"June",2022,"14:46","acidic tundra","Dry",1,10,"2022-06-27","Na_ug_mL",19
"1376",1376,"PhIr2022-1",27,"June",2022,"14:46","acidic tundra","Dry",1,10,"2022-06-27","P_ug_mL",0.5
"1377",1377,"PhIr2022-175",15,"September",2022,"16:20","acidic tundra","Dry",3,20,"2022-09-15","Al_ug_mL",0.6
"1378",1378,"PhIr2022-175",15,"September",2022,"16:20","acidic tundra","Dry",3,20,"2022-09-15","Ca_ug_mL",6.4
"1379",1379,"PhIr2022-175",15,"September",2022,"16:20","acidic tundra","Dry",3,20,"2022-09-15","Fe_ug_mL",1.3
"1380",1380,"PhIr2022-175",15,"September",2022,"16:20","acidic tundra","Dry",3,20,"2022-09-15","K_ug_mL",0.3
"1381",1381,"PhIr2022-175",15,"September",2022,"16:20","acidic tundra","Dry",3,20,"2022-09-15","Mg_ug_mL",1
"1382",1382,"PhIr2022-175",15,"September",2022,"16:20","acidic tundra","Dry",3,20,"2022-09-15","Mn_ug_mL",0.3
"1383",1383,"PhIr2022-175",15,"September",2022,"16:20","acidic tundra","Dry",3,20,"2022-09-15","Na_ug_mL",0.4
"1384",1384,"PhIr2022-175",15,"September",2022,"16:20","acidic tundra","Dry",3,20,"2022-09-15","P_ug_mL",0.05
"1385",1385,"PhIr2022-178",15,"September",2022,"17:00","acidic tundra","Mesic",1,40,"2022-09-15","Al_ug_mL",0.8
"1386",1386,"PhIr2022-178",15,"September",2022,"17:00","acidic tundra","Mesic",1,40,"2022-09-15","Ca_ug_mL",6.9
"1387",1387,"PhIr2022-178",15,"September",2022,"17:00","acidic tundra","Mesic",1,40,"2022-09-15","Fe_ug_mL",5.6
"1388",1388,"PhIr2022-178",15,"September",2022,"17:00","acidic tundra","Mesic",1,40,"2022-09-15","K_ug_mL",0.5
"1389",1389,"PhIr2022-178",15,"September",2022,"17:00","acidic tundra","Mesic",1,40,"2022-09-15","Mg_ug_mL",1.1
"1390",1390,"PhIr2022-178",15,"September",2022,"17:00","acidic tundra","Mesic",1,40,"2022-09-15","Mn_ug_mL",1
"1391",1391,"PhIr2022-178",15,"September",2022,"17:00","acidic tundra","Mesic",1,40,"2022-09-15","Na_ug_mL",0.5
"1392",1392,"PhIr2022-178",15,"September",2022,"17:00","acidic tundra","Mesic",1,40,"2022-09-15","P_ug_mL",0.05
"1393",1393,"PhIr2022-179",15,"September",2022,"17:30","acidic tundra","Mesic",3,10,"2022-09-15","Al_ug_mL",0.6
"1394",1394,"PhIr2022-179",15,"September",2022,"17:30","acidic tundra","Mesic",3,10,"2022-09-15","Ca_ug_mL",5.2
"1395",1395,"PhIr2022-179",15,"September",2022,"17:30","acidic tundra","Mesic",3,10,"2022-09-15","Fe_ug_mL",4.1
"1396",1396,"PhIr2022-179",15,"September",2022,"17:30","acidic tundra","Mesic",3,10,"2022-09-15","K_ug_mL",0.5
"1397",1397,"PhIr2022-179",15,"September",2022,"17:30","acidic tundra","Mesic",3,10,"2022-09-15","Mg_ug_mL",0.9
"1398",1398,"PhIr2022-179",15,"September",2022,"17:30","acidic tundra","Mesic",3,10,"2022-09-15","Mn_ug_mL",1.9
"1399",1399,"PhIr2022-179",15,"September",2022,"17:30","acidic tundra","Mesic",3,10,"2022-09-15","Na_ug_mL",0.4
"1400",1400,"PhIr2022-179",15,"September",2022,"17:30","acidic tundra","Mesic",3,10,"2022-09-15","P_ug_mL",0.05
"1401",1401,"PhIr2022-180",17,"September",2022,"10:20","acidic tundra","Mesic",2,10,"2022-09-17","Al_ug_mL",0.6
"1402",1402,"PhIr2022-180",17,"September",2022,"10:20","acidic tundra","Mesic",2,10,"2022-09-17","Ca_ug_mL",3.9
"1403",1403,"PhIr2022-180",17,"September",2022,"10:20","acidic tundra","Mesic",2,10,"2022-09-17","Fe_ug_mL",1.6
"1404",1404,"PhIr2022-180",17,"September",2022,"10:20","acidic tundra","Mesic",2,10,"2022-09-17","K_ug_mL",0.3
"1405",1405,"PhIr2022-180",17,"September",2022,"10:20","acidic tundra","Mesic",2,10,"2022-09-17","Mg_ug_mL",0.8
"1406",1406,"PhIr2022-180",17,"September",2022,"10:20","acidic tundra","Mesic",2,10,"2022-09-17","Mn_ug_mL",0.6
"1407",1407,"PhIr2022-180",17,"September",2022,"10:20","acidic tundra","Mesic",2,10,"2022-09-17","Na_ug_mL",0.2
"1408",1408,"PhIr2022-180",17,"September",2022,"10:20","acidic tundra","Mesic",2,10,"2022-09-17","P_ug_mL",0.05
"1409",1409,"PhIr2022-181",17,"September",2022,"10:50","acidic tundra","Hydric",1,10,"2022-09-17","Al_ug_mL",0.9
"1410",1410,"PhIr2022-181",17,"September",2022,"10:50","acidic tundra","Hydric",1,10,"2022-09-17","Ca_ug_mL",5.8
"1411",1411,"PhIr2022-181",17,"September",2022,"10:50","acidic tundra","Hydric",1,10,"2022-09-17","Fe_ug_mL",6.3
"1412",1412,"PhIr2022-181",17,"September",2022,"10:50","acidic tundra","Hydric",1,10,"2022-09-17","K_ug_mL",0.5
"1413",1413,"PhIr2022-181",17,"September",2022,"10:50","acidic tundra","Hydric",1,10,"2022-09-17","Mg_ug_mL",0.8
"1414",1414,"PhIr2022-181",17,"September",2022,"10:50","acidic tundra","Hydric",1,10,"2022-09-17","Mn_ug_mL",0.9
"1415",1415,"PhIr2022-181",17,"September",2022,"10:50","acidic tundra","Hydric",1,10,"2022-09-17","Na_ug_mL",0.5
"1416",1416,"PhIr2022-181",17,"September",2022,"10:50","acidic tundra","Hydric",1,10,"2022-09-17","P_ug_mL",0.05
"1417",1417,"PhIr2022-182",17,"September",2022,"10:55","acidic tundra","Hydric",1,20,"2022-09-17","Al_ug_mL",0.7
"1418",1418,"PhIr2022-182",17,"September",2022,"10:55","acidic tundra","Hydric",1,20,"2022-09-17","Ca_ug_mL",4.7
"1419",1419,"PhIr2022-182",17,"September",2022,"10:55","acidic tundra","Hydric",1,20,"2022-09-17","Fe_ug_mL",7.6
"1420",1420,"PhIr2022-182",17,"September",2022,"10:55","acidic tundra","Hydric",1,20,"2022-09-17","K_ug_mL",0.3
"1421",1421,"PhIr2022-182",17,"September",2022,"10:55","acidic tundra","Hydric",1,20,"2022-09-17","Mg_ug_mL",0.7
"1422",1422,"PhIr2022-182",17,"September",2022,"10:55","acidic tundra","Hydric",1,20,"2022-09-17","Mn_ug_mL",0.7
"1423",1423,"PhIr2022-182",17,"September",2022,"10:55","acidic tundra","Hydric",1,20,"2022-09-17","Na_ug_mL",0.4
"1424",1424,"PhIr2022-182",17,"September",2022,"10:55","acidic tundra","Hydric",1,20,"2022-09-17","P_ug_mL",0.05
"1425",1425,"PhIr2022-183",17,"September",2022,"11:10","acidic tundra","Hydric",2,0,"2022-09-17","Al_ug_mL",1
"1426",1426,"PhIr2022-183",17,"September",2022,"11:10","acidic tundra","Hydric",2,0,"2022-09-17","Ca_ug_mL",8.4
"1427",1427,"PhIr2022-183",17,"September",2022,"11:10","acidic tundra","Hydric",2,0,"2022-09-17","Fe_ug_mL",9
"1428",1428,"PhIr2022-183",17,"September",2022,"11:10","acidic tundra","Hydric",2,0,"2022-09-17","K_ug_mL",0.8
"1429",1429,"PhIr2022-183",17,"September",2022,"11:10","acidic tundra","Hydric",2,0,"2022-09-17","Mg_ug_mL",1.2
"1430",1430,"PhIr2022-183",17,"September",2022,"11:10","acidic tundra","Hydric",2,0,"2022-09-17","Mn_ug_mL",4.2
"1431",1431,"PhIr2022-183",17,"September",2022,"11:10","acidic tundra","Hydric",2,0,"2022-09-17","Na_ug_mL",0.6
"1432",1432,"PhIr2022-183",17,"September",2022,"11:10","acidic tundra","Hydric",2,0,"2022-09-17","P_ug_mL",0.05
"1433",1433,"PhIr2022-184",17,"September",2022,"11:05","acidic tundra","Hydric",2,10,"2022-09-17","Al_ug_mL",0.9
"1434",1434,"PhIr2022-184",17,"September",2022,"11:05","acidic tundra","Hydric",2,10,"2022-09-17","Ca_ug_mL",13.5
"1435",1435,"PhIr2022-184",17,"September",2022,"11:05","acidic tundra","Hydric",2,10,"2022-09-17","Fe_ug_mL",30.9
"1436",1436,"PhIr2022-184",17,"September",2022,"11:05","acidic tundra","Hydric",2,10,"2022-09-17","K_ug_mL",0.4
"1437",1437,"PhIr2022-184",17,"September",2022,"11:05","acidic tundra","Hydric",2,10,"2022-09-17","Mg_ug_mL",1.9
"1438",1438,"PhIr2022-184",17,"September",2022,"11:05","acidic tundra","Hydric",2,10,"2022-09-17","Mn_ug_mL",3.4
"1439",1439,"PhIr2022-184",17,"September",2022,"11:05","acidic tundra","Hydric",2,10,"2022-09-17","Na_ug_mL",0.4
"1440",1440,"PhIr2022-184",17,"September",2022,"11:05","acidic tundra","Hydric",2,10,"2022-09-17","P_ug_mL",0.05
"1441",1441,"PhIr2022-185",17,"September",2022,"10:30","acidic tundra","Hydric",3,0,"2022-09-17","Al_ug_mL",0.9
"1442",1442,"PhIr2022-185",17,"September",2022,"10:30","acidic tundra","Hydric",3,0,"2022-09-17","Ca_ug_mL",6.6
"1443",1443,"PhIr2022-185",17,"September",2022,"10:30","acidic tundra","Hydric",3,0,"2022-09-17","Fe_ug_mL",6.7
"1444",1444,"PhIr2022-185",17,"September",2022,"10:30","acidic tundra","Hydric",3,0,"2022-09-17","K_ug_mL",0.7
"1445",1445,"PhIr2022-185",17,"September",2022,"10:30","acidic tundra","Hydric",3,0,"2022-09-17","Mg_ug_mL",0.9
"1446",1446,"PhIr2022-185",17,"September",2022,"10:30","acidic tundra","Hydric",3,0,"2022-09-17","Mn_ug_mL",1.6
"1447",1447,"PhIr2022-185",17,"September",2022,"10:30","acidic tundra","Hydric",3,0,"2022-09-17","Na_ug_mL",0.6
"1448",1448,"PhIr2022-185",17,"September",2022,"10:30","acidic tundra","Hydric",3,0,"2022-09-17","P_ug_mL",0.05
"1449",1449,"PhIr2022-186",17,"September",2022,"10:30","acidic tundra","Hydric",3,10,"2022-09-17","Al_ug_mL",0.9
